0.444369221,0.898018721
0.974477931,0.88405942
0.03202469,0.039360323
0.113897917,0.764420488
0.477459909,0.963578549
0.225630572,0.286521207
0.154267411,0.241335613
0.991668413,0.787884606
0.5817228,0.972300432
0.332573254,0.688701087
0.915600517,0.251319652
0.720994875,0.336543848
0.768540945,0.613777529
0.980481931,0.816552452
0.744270334,0.130496743
0.327235292,0.320329415
0.586720518,0.743660788
0.260442651,0.406068423
0.830978203,0.118096079
0.206702642,0.737378851
0.857505344,0.425721794
0.17611908,0.422032738
0.481556821,0.164528107
0.173895397,0.675241722
0.433954057,0.992169599
0.1867885,0.854187803
0.409279802,0.030811091
0.824196767,0.970496833
0.681301436,0.304743735
0.333514303,0.706102103
0.808823242,0.952857432
0.784376904,0.263452954
0.176378927,0.157842152
0.302446269,0.683189102
0.90063491,0.180074779
0.634359043,0.662078693
0.475615366,0.815629788
0.950668183,0.616207947
0.428836744,0.004049308
0.423096942,0.785718509
0.621784613,0.660558319
0.968616032,0.599990941
0.105871303,0.682747938
0.769561627,0.649609113
0.200218841,0.636883865
0.230366773,0.194084685
0.426028857,0.611817328
0.887182553,0.103287216
